date_time,title,link,person,groups,sub_categories,categories,score,year,month
2017-12-10 10:00:00,พท.จี้ คสช.ปลดล็อกการเมือง ดัก ป.ป.ช.อย่าเลือกปฏิบัติ หนุนให้โอกาส กกต.ใหม่,https://mgronline.com/politics/detail/9600000124326,"คณะกรรมการการเลือกตั้ง,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พรรคเพื่อไทย,","กกต.,ป.ป.ช.,พรรคการเมือง,","สายองค์กรอิสระ,สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2017,12
2017-12-07 17:20:00,ป.ป.ช.ยื่นคำร้องศาลฎีกาฯ ฟื้น 2 คดียุคทักษิณ “หวยบนดิน-ปล่อยกู้เอ็กซิมแบงก์” พ่วงซื้อรถเรือดับเพลิง กทม.,https://mgronline.com/politics/detail/9600000123579,"ศาลยุติธรรม,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ศาลยุติธรรม,ป.ป.ช.,","สายศาล,สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,",1.0,2017,12
2017-11-30 15:33:00,ป.ป.ช.ฟันอดีตเลขาฯ “บุญทรง” ร่ำรวยผิดปกติจากทุจริตข้าว ที่เหลือสอบใกล้เสร็จ,https://mgronline.com/politics/detail/9600000121036,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ป.ป.ช.,","สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,",1.0,2017,11
2017-11-13 16:16:00,ชทพ.ชงถาม กกต.5 ประเด็น พ.ร.ป.พรรคฯ ที่ยังไม่ชัดเจน รับรอปลดล็อกหวั่นไม่ทัน,https://mgronline.com/politics/detail/9600000114684,"คณะกรรมการการเลือกตั้ง,พรรคชาติไทยพัฒนา,","กกต.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2017,11
2017-11-06 15:42:00,พท.ยื่นศาล รธน.วินิจฉัย พ.ร.บ.งบ 61 ขัด ม.142 พร้อมชง ป.ป.ช.สอบ ครม.-สนช.,https://mgronline.com/politics/detail/9600000112233,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พรรคเพื่อไทย,","ป.ป.ช.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2017,11
2017-11-02 14:08:00,ปชป.ไม่เรียกร้องปลดล็อกพรรคฯ แต่ย้อน คสช.ดู กม.ที่ขัดกัน จี้ กกต.ออกระเบียบทันที,https://mgronline.com/politics/detail/9600000110956,"คณะกรรมการการเลือกตั้ง,พรรคประชาธิปัตย์,","กกต.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2017,11
2017-09-28 11:41:00,“วิษณุ” ชี้ “ปู” อายุความ 10 ปีขึ้นเหตุ พรป.ใหม่ยังไม่คลอด ยึดทรัพย์ต้องรอศาลปกครอง,https://mgronline.com/politics/detail/9600000099329,"ศาลปกครอง,วิษณุ เครืองาม,","ศาลปกครอง,ครม. ชุดที่ 62,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,9
2017-08-31 17:44:00,“มาร์ค” ขอบคุณศาลฎีกายกฟ้องเหตุสลายม็อบแดง รับเสียใจไม่สามารถป้องกันเหตุสูญเสียได้,https://mgronline.com/politics/detail/9600000089532,"ศาลยุติธรรม,อภิสิทธิ์ เวชชาชีวะ,","ศาลยุติธรรม,ส.ส. ชุดที่ 25,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,8
2017-07-27 12:17:00,“บิ๊กตู่” ยันยึดทรัพย์ “ปู” คนละเรื่องกับคดีในศาลฎีกา ขออย่าปลุกระดมบิดเบือนหาว่ารังแก,https://mgronline.com/politics/detail/9600000076408,"ศาลยุติธรรม,พลเอก ประยุทธ์ จันทร์โอชา,","ศาลยุติธรรม,ครม. ชุดที่ 62,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,7
2017-07-27 11:33:00,“วิษณุ” ชี้ยึดทรัพย์ “ปู” คนละส่วนกับคดีในศาลฎีกา ยันแค่ฟรีซ รับถอนแล้ว 5 บัญชีรวมเงินหลักแสน,https://mgronline.com/politics/detail/9600000076383,"ศาลยุติธรรม,วิษณุ เครืองาม,","ศาลยุติธรรม,ครม. ชุดที่ 62,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,7
2017-07-22 20:15:00,ชทพ.เตือนโทษยุบพรรคในไพรมารีโหวตส่อขัด รธน.แนะให้ กกต.ออกระเบียบสิ่งที่ทำได้ไม่ได้แทน,https://mgronline.com/politics/detail/9600000074690,"คณะกรรมการการเลือกตั้ง,พรรคชาติไทยพัฒนา,","กกต.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2017,7
2017-07-22 20:01:00,“อภิสิทธิ์” เชื่อศาลฎีกาจ่อฟัน “ปู” ไม่กระทบปรองดอง ชี้สัญญาประชาคมปฏิบัติได้จริงหรือไม่,https://mgronline.com/politics/detail/9600000074688,"ศาลยุติธรรม,อภิสิทธิ์ เวชชาชีวะ,","ศาลยุติธรรม,ส.ส. ชุดที่ 25,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,7
2017-06-23 13:52:00,ปชป.ตอก รบ.แกล้งมองไม่เห็นทรัพย์สิน “ปู” เคยแจ้ง ป.ป.ช.เฉียด 600 ล้าน จี้ตอบ ปชช.เตะถ่วงบังคับคดี,https://mgronline.com/politics/detail/9600000064126,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พรรคประชาธิปัตย์,","ป.ป.ช.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2017,6
2017-06-07 13:26:00,ปชป.ค้านโละ กกต.ชี้เหตุผลไม่เพียงพอให้ทำ หนุนมีปลาหลายน้ำไว้ถ่วงดุล,https://mgronline.com/politics/detail/9600000058013,"คณะกรรมการการเลือกตั้ง,พรรคประชาธิปัตย์,","กกต.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2017,6
2017-04-20 13:26:00,“บิ๊กตู่” ใช้ ม.44 เลิกคำสั่ง คสช.5 เม.ย. สรรหาบุคคลให้ดํารงตําแหน่ง “ตุลาการศาลรัฐธรรมนูญ”,https://mgronline.com/politics/detail/9600000039885,"ศาลรัฐธรรมนูญ,พลเอก ประยุทธ์ จันทร์โอชา,","ศาลรัฐธรรมนูญ,ครม. ชุดที่ 62,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,4
2017-04-13 15:53:00,“ป๋าเปรม” ให้ ป.ป.ช.รดน้ำสงกรานต์ ชี้งานเสี่ยง แนะหาวิธีปลุกคนไม่ยอมให้มีคนโกงในชาติ,https://mgronline.com/politics/detail/9600000037776,"พลเอก เปรม ติณสูลานนท์,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ประธานคณะองคมนตรี,ป.ป.ช.,","องคมนตรี,สายองค์กรอิสระ,","วัง & องคมนตรี,ศาล & องค์กรอิสระ,",1.0,2017,4
2017-03-08 15:24:00,ศาลปกครองยันอีกไม่ช้าลุ้นคำสั่งคดี “ยิ่งลักษณ์” ชดใช้ค่าเสียหายโครงการจำนำข้าว,https://mgronline.com/politics/detail/9600000023856,"ศาลปกครอง,","ศาลปกครอง,","สายศาล,","ศาล & องค์กรอิสระ,",1.0,2017,3
2017-02-22 16:05:00,“วิษณุ” ย้ำคดีข้าวต้องปฏิบัติตามศาลปกครอง ชี้ฝืน ม.44 เข้าพื้นที่ธรรมกายมีความผิด,https://mgronline.com/politics/detail/9600000018525,"ศาลปกครอง,วิษณุ เครืองาม,","ศาลปกครอง,ครม. ชุดที่ 62,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,2
2017-02-10 16:46:00,“บุญทรง-ภูมิ” จ๋อย! ศาลปกครองกลางสั่งยกคำร้องขอเบรกจ่ายค่าเสียหายจำนำข้าว,https://mgronline.com/politics/detail/9600000014416,"ศาลปกครอง,","ศาลปกครอง,","สายศาล,","ศาล & องค์กรอิสระ,",1.0,2017,2
2016-12-28 15:10:00,"ศาลปค.ตั้งองค์คณะพิเศษ คดี ""บุญทรง-ภูมิ"" ฟ้องถอนคำสั่งชดใช้ทุจริตข้าว ลุ้นระงับอายัด",https://mgronline.com/politics/detail/9590000129209,"ศาลปกครอง,","ศาลปกครอง,","สายศาล,","ศาล & องค์กรอิสระ,",1.0,2016,12
2016-12-23 15:43:00,ศาลปกครองนัดไต่สวนคดี “บุญทรง-ภูมิ” ค้านคำสั่งชดใช้ค่าสินไหมข้าวจีทูจี 28 ธ.ค.,https://mgronline.com/politics/detail/9590000127690,"ศาลปกครอง,","ศาลปกครอง,","สายศาล,","ศาล & องค์กรอิสระ,",1.0,2016,12
2016-10-05 12:31:00,ป.ป.ช.แจงสังคมออนไลน์จับผิดจ้องฟัน “เพื่อไทย” โอ๋แต่ ปชป. ยันผลสำรวจภาพลักษณ์เชื่อมั่น-โปร่งใสดีขึ้น,https://mgronline.com/politics/detail/9590000100178,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พรรคประชาธิปัตย์,พรรคเพื่อไทย,","ป.ป.ช.,พรรคการเมือง,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2016,10
2016-09-28 18:18:00,พท.-ภท.เมินร่วมวง กม.ลูก กรธ.“นิกร” ค้าน กกต.วินิจฉัยนโยบาย,https://mgronline.com/politics/detail/9590000097822,"คณะกรรมการการเลือกตั้ง,นิกร จำนง,พรรคภูมิใจไทย,พรรคเพื่อไทย,","กกต.,ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2016,9
2016-09-27 14:11:00,“แม้ว” แห้ว! ศาลปกครองยกฟ้องคดีพาสปอร์ต แถมชี้คำสัมภาษณ์เจ้าตัวผิด ม.112,https://mgronline.com/politics/detail/9590000097230,"ศาลปกครอง,ทักษิณ ชินวัตร,","ศาลปกครอง,คนเบื้องหลังพรรคการเมือง,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2016,9
2016-09-20 14:34:00,ป.ป.ช.คงคำสั่งสอบอดีต ส.ส.พท.เสนอ กม.ซ่อนเร้น ลุยหาข้อมูลปมฝายภริยา “บิ๊กติ๊ก”,https://mgronline.com/politics/detail/9590000094700,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พรรคเพื่อไทย,","ป.ป.ช.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2016,9
2016-09-20 11:54:00,ป.ป.ช.ยันมีอำนาจสอบอดีต ส.ส.พท.เสนอ กม. เตรียมเก็บข้อมูลฝายภรรยา “บิ๊กติ๊ก”,https://mgronline.com/politics/detail/9590000094607,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พรรคเพื่อไทย,","ป.ป.ช.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2016,9
2016-09-07 17:37:00,เสียว! ป.ป.ช.จ่อฟัน “เสียบแทนกัน” 4 ส.ส.เพื่อไทย - “อุดมเดช” สอดไส้เจอหนักสุด,https://mgronline.com/politics/detail/9590000090057,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พรรคเพื่อไทย,","ป.ป.ช.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2016,9
2016-09-07 17:17:00,ศาลรัฐธรรมนูญรับร่างฯ รธน.ฉบับคำถามพ่วงวินิจฉัยแล้ว,https://mgronline.com/politics/detail/9590000090048,"ศาลรัฐธรรมนูญ,","ศาลรัฐธรรมนูญ,","สายศาล,","ศาล & องค์กรอิสระ,",1.0,2016,9
2016-09-07 17:05:00,ไม่ผิดจ้า! ป.ป.ช.มติเอกฉันท์ “อุทยานราชภักดิ์” ถูกระเบียบเป๊ะ “อุดมเดช-ศิริชัย” รอด,https://mgronline.com/politics/detail/9590000090039,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ป.ป.ช.,","สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,",1.0,2016,9
2016-09-07 14:55:00,ศาลปกครองกลางพิพากษาคดี “แม้ว” ฟ้องถอนพาสปอร์ต 27 ก.ย.-ตุลาการแนะยกฟ้อง,https://mgronline.com/politics/detail/9590000089895,"ศาลปกครอง,ทักษิณ ชินวัตร,","ศาลปกครอง,คนเบื้องหลังพรรคการเมือง,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2016,9
2016-09-02 14:29:00,ปชป.หวั่น มท.จัดเลือกตั้งมีปัญหาเป็นกลาง ขู่ กก.แพ่งจำนำข้าวคงตัวเลขเจอกัน ป.ป.ช.,https://mgronline.com/politics/detail/9590000088181,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พรรคประชาธิปัตย์,","ป.ป.ช.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2016,9
2016-08-29 17:35:00,“ศาลรัฐธรรมนูญ” คาดคำร้อง กรธ.วินิจฉัยมาตรา 272 เข้าที่ประชุมพุธนี้,https://mgronline.com/politics/detail/9590000086620,"ศาลรัฐธรรมนูญ,","ศาลรัฐธรรมนูญ,","สายศาล,","ศาล & องค์กรอิสระ,",1.0,2016,8
2016-08-29 13:31:00,“พรเพชร” พร้อมเตรียมข้อมูลคำถามพ่วงแจงศาลรัฐธรรมนูญ,https://mgronline.com/politics/detail/9590000086442,"ศาลรัฐธรรมนูญ,ศาสตราจารย์ (พิเศษ) พรเพชร วิชิตชลชัย,","ศาลรัฐธรรมนูญ,ส.ว. ชุดที่ 12,","สายศาล,สายกลุ่มการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2016,8
2016-08-01 12:19:00,กกต.กทม.พร้อมจัดลงประชามติ เชิญ พท.-ปชป.ถกร่าง รธน.พรุ่งนี้,https://mgronline.com/politics/detail/9590000076104,"คณะกรรมการการเลือกตั้ง,พรรคประชาธิปัตย์,พรรคเพื่อไทย,","กกต.,พรรคการเมือง,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2016,8
2016-07-14 15:52:00,ศาลปกครองสูงสุดไม่รับคำร้อง “เรืองไกร” ฟ้อง กกต.-กรธ.,https://mgronline.com/politics/detail/9590000070288,"ศาลปกครอง,คณะกรรมการการเลือกตั้ง,","ศาลปกครอง,กกต.,","สายศาล,สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,",1.0,2016,7
2016-07-14 14:31:00,ปชป.เห็นพ้อง พท.โพลชี้นำรับร่างฯ แนะใช้ดุลพินิจ ชี้ กกต.มีบทเรียนคงไม่มีปัญหา,https://mgronline.com/politics/detail/9590000070215,"คณะกรรมการการเลือกตั้ง,พรรคประชาธิปัตย์,พรรคเพื่อไทย,","กกต.,พรรคการเมือง,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2016,7
2016-07-13 19:36:00,ศาลปกครองยังพิจารณาคดี “จอน” ฟ้อง กกต.เพิกถอนประกาศประชามติไม่แล้วเสร็จ,https://mgronline.com/politics/detail/9590000069969,"ศาลปกครอง,คณะกรรมการการเลือกตั้ง,","ศาลปกครอง,กกต.,","สายศาล,สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,",-1.0,2016,7
2016-07-13 14:14:00,ศาลปกครองกลางกลับคำสั่ง รับคำร้อง “พีซทีวี” ขอไต่สวนฉุกเฉินจอดำ อ้างเข้าใจคลาดเคลื่อน,https://mgronline.com/politics/detail/9590000069784,"ศาลปกครอง,","ศาลปกครอง,","สายศาล,","ศาล & องค์กรอิสระ,",-1.0,2016,7
2016-07-12 16:53:00,ศาลปกครองกลางไม่รับคำร้องพีซทีวีขอถอนคำสั่ง กสทช.ให้จอดับ ชี้ กสท.ยังไม่ส่งเรื่องมา,https://mgronline.com/politics/detail/9590000069450,"ศาลปกครอง,","ศาลปกครอง,","สายศาล,","ศาล & องค์กรอิสระ,",1.0,2016,7
2016-06-29 16:43:00,“ศาลรัฐธรรมนูญ” มติเอกฉันท์ ม.61 วรรคสอง ไม่ขัดรัฐธรรมนูญชั่วคราว,https://mgronline.com/politics/detail/9590000064991,"ศาลรัฐธรรมนูญ,","ศาลรัฐธรรมนูญ,","สายศาล,","ศาล & องค์กรอิสระ,",1.0,2016,6
2016-06-17 16:42:00,ปชป.บี้ กกต.รับผิดชอบหากไร้อำนาจฟัน พท.ดาหน้าส่งสัญญาณโพสต์ไม่รับร่างฯ,https://mgronline.com/politics/detail/9590000060755,"คณะกรรมการการเลือกตั้ง,พรรคประชาธิปัตย์,พรรคเพื่อไทย,","กกต.,พรรคการเมือง,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2016,6
2016-06-16 08:46:00,ศาลรัฐธรรมนูญได้รับแล้ว คำชี้แจง “มาตรา 61” ชงคณะตุลาการสัปดาห์หน้า,https://mgronline.com/politics/detail/9590000060138,"ศาลรัฐธรรมนูญ,","ศาลรัฐธรรมนูญ,","สายศาล,","ศาล & องค์กรอิสระ,",1.0,2016,6
2016-06-01 11:51:00,มติผู้ตรวจการแผ่นดิน ชี้ ม.61 วรรค 2 พ.ร.บ.ประชามติมีปัญหา ชงศาล รธน.วินิจฉัยต่อ,https://mgronline.com/politics/detail/9590000054943,"ผู้ตรวจการแผ่นดิน,","ผผ.,","สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,",-1.0,2016,6
2016-05-01 13:39:00,ปชป.ห่วง กม.ประชามติ มัดมือชก วอน กกต.- ผู้มีอำนาจ เปิดทางให้ผู้เห็นต่างแสดงความเห็น,https://mgronline.com/politics/detail/9590000044081,"คณะกรรมการการเลือกตั้ง,พรรคประชาธิปัตย์,","กกต.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2016,5
2016-03-28 11:51:00,พท.ชงนายกฯ สอบงบ กกต.จัดเลือกตั้งโมฆะ จี้ให้รับผิดชอบร่วม กปปส.-สตง.,https://mgronline.com/politics/detail/9590000031845,"คณะกรรมการการเลือกตั้ง,พรรคเพื่อไทย,","กกต.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2016,3
2016-02-29 15:38:00,ศาลปกครองสูงสุดไม่รับฟ้อง พท.ฟ้อง ป.ป.ช.ไต่สวนคดีผิดจริยธรรม ปมเสนอญัตติแก้ รธน.,https://mgronline.com/politics/detail/9590000021615,"ศาลปกครอง,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พรรคเพื่อไทย,","ศาลปกครอง,ป.ป.ช.,พรรคการเมือง,","สายศาล,สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2016,2
2016-01-03 17:43:00,ป.ป.ช.คาดสรุปตรวจสอบบัญชี 5 รมต.เอี่ยวจำนำข้าวชงที่ประชุมได้ ก.พ.นี้,https://mgronline.com/politics/detail/9590000000573,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ป.ป.ช.,","สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,",1.0,2016,1
2015-11-27 10:53:00,พท.บี้ปมราชภักดิ์ อ้าง ปธ.คตง.ชี้มีงบกลางสร้าง ทหารถูกหมายจับซี้ “บิ๊กโด่ง” รัฐต้องรับผิดชอบ,https://mgronline.com/politics/detail/9580000131461,"คณะกรรมการตรวจเงินแผ่นดิน,พรรคเพื่อไทย,","คตง.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2015,11
2015-11-17 16:37:00,“ประวิตร” ลั่นฟันคนโกงอุทยานราชภักดิ์ ชง ป.ป.ช.สอยต่อ แต่รับสอบ 7 วันไม่น่าทัน,https://mgronline.com/politics/detail/9580000127656,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พลเอก ประวิตร วงษ์สุวรรณ,","ป.ป.ช.,ครม. ชุดที่ 62,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2015,11
2015-10-12 16:08:00,ศาลปกครองกลางไม่รับคำฟ้อง ปธ.นปช.และพิธีกร ฟ้อง กสทช.ถอนใบอนุญาตพีชทีวี,https://mgronline.com/politics/detail/9580000114393,"ศาลปกครอง,","ศาลปกครอง,","สายศาล,","ศาล & องค์กรอิสระ,",1.0,2015,10
2015-10-01 16:17:00,ป.ป.ช.รับไต่สวนเหมืองทองสัมปทานมิชอบ-จ่ายสินบน - กลุ่มหนุนบุกติง “TPBS”,https://mgronline.com/politics/detail/9580000110538,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ป.ป.ช.,","สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,",-1.0,2015,10
2015-09-16 17:06:00,“ประยุทธ์” ใช้มาตรา 44 ต่ออายุ “ปานเทพ” นั่ง ป.ป.ช. - ปลดล็อกผู้ตรวจการแผ่นดินทำงานต่อ,https://mgronline.com/politics/detail/9580000104953,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,ผู้ตรวจการแผ่นดิน,พลเอก ประยุทธ์ จันทร์โอชา,","ป.ป.ช.,ผผ.,ครม. ชุดที่ 62,","สายองค์กรอิสระ,สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,9
2015-09-16 16:10:00,ผู้ตรวจการแผ่นดินมีมติไม่รับคำร้องสอบจริยธรรม ปธ.กมธ.ยกร่างฯ และคณะ ชี้ไม่อยู่ในอำนาจ,https://mgronline.com/politics/detail/9580000104932,"ผู้ตรวจการแผ่นดิน,","ผผ.,","สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,",1.0,2015,9
2015-09-16 14:31:00,“มาร์ค” เป็นพยานคดีกู้ 2 ล้านล้าน แนะ ป.ป.ช.ใหม่ต้องอิสระ-กล้า ไร้กังวลชี้มูลสลายแดง,https://mgronline.com/politics/detail/9580000104859,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,อภิสิทธิ์ เวชชาชีวะ,","ป.ป.ช.,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,9
2015-09-13 12:06:00,ปชป.ขอ “บิ๊กตู่” อย่าห้ามจ้อ รธน.แนะใส่ปฏิรูปตำรวจ-ทหาร อย่าจำกัดอำนาจ ป.ป.ช.,https://mgronline.com/politics/detail/9580000103553,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พลเอก ประยุทธ์ จันทร์โอชา,พรรคประชาธิปัตย์,","ป.ป.ช.,ครม. ชุดที่ 62,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2015,9
2015-09-10 12:30:00,“วิษณุ” เผยใช้คำสั่ง หน.คสช.สรรหา 5 ป.ป.ช.ใหม่ - ย้ำ กรธ.ไม่เอาคนเห็นแย้ง อาจมี สนช.แจม,https://mgronline.com/politics/detail/9580000102552,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,วิษณุ เครืองาม,","ป.ป.ช.,ครม. ชุดที่ 62,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,9
2015-09-02 15:48:00,“ป๋าเปรม” วิจารณ์ประชานิยมทำคนไทยอ่อนแอ แนะร่วมมือ ป.ป.ช.ปราบคนโกง,https://mgronline.com/politics/detail/9580000099570,"พลเอก เปรม ติณสูลานนท์,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ประธานคณะองคมนตรี,ป.ป.ช.,","องคมนตรี,สายองค์กรอิสระ,","วัง & องคมนตรี,ศาล & องค์กรอิสระ,",1.0,2015,9
2015-07-15 19:55:00,“เพื่อไทย” รุมทึ้ง ป.ป.ช.อ้างไม่ได้เป็น ส.ส.แล้วจะเอาอะไรไปถอดถอน,https://mgronline.com/politics/detail/9580000080252,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พรรคเพื่อไทย,","ป.ป.ช.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2015,7
