,date_time,title,link,person,groups,sub_categories,categories,score,year,month
1659,2019-05-24 16:21:00,กกต.แจงส่งเรื่อง “ธนาธร” ให้ศาล รธน.ตามหน้าที่ ไร้เหตุจูงใจทางการเมือง,https://mgronline.com/politics/detail/9620000049600,"คณะกรรมการการเลือกตั้ง,ธนาธร จึงรุ่งเรืองกิจ,","กกต.,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,5
1670,2019-05-20 15:49:00,อนาคตใหม่ อ้าง “ธนาธร” ให้กู้ไม่อยู่ในเกณฑ์ครอบงำพรรค เล็งขึ้นค่าสมาชิกจ่ายหนี้,https://mgronline.com/politics/detail/9620000048034,"ธนาธร จึงรุ่งเรืองกิจ,พรรคอนาคตใหม่-พรรคก้าวไกล,","ส.ส. ชุดที่ 25,ส.ว. ชุดที่ 12,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,5
1672,2019-05-19 22:59:00,"โฆษกอนาคตใหม่ อ้าง ""ธนาธร"" ให้พรรคยืม 250 ล้านแค่คาดการณ์ เลือกตั้งแล้วใช้ไม่ถึง",https://mgronline.com/politics/detail/9620000047878,"ธนาธร จึงรุ่งเรืองกิจ,พรรคอนาคตใหม่-พรรคก้าวไกล,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,5
1673,2019-05-18 19:01:00,"""ธนาธร"" เผยเอง ให้พรรคอนาคตใหม่ยืมเงิน 110 ล้านบาท เพราะระดมทุนไม่ทัน [ชมคลิป]",https://mgronline.com/politics/detail/9620000047646,"ธนาธร จึงรุ่งเรืองกิจ,พรรคอนาคตใหม่-พรรคก้าวไกล,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,5
1675,2019-05-17 15:11:00,"พปชร. ซัด ""ธนาธร"" โกหกหน้าตายใส่ร้ายคุยแม่ตัวเองแลกประโยชน์ จ่อเอาผิด",https://mgronline.com/politics/detail/9620000047307,"ธนาธร จึงรุ่งเรืองกิจ,พรรคพลังประชารัฐ,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,5
1680,2019-05-16 14:39:00,พปชร.โต้ข่าวแบ่ง 7 เก้าอี้ให้ ภท.-ปชป. ปัดคุย “แม่ธนาธร” ขอ 30 ส.ส.แลกคดีลูก,https://mgronline.com/politics/detail/9620000046914,"ธนาธร จึงรุ่งเรืองกิจ,พรรคพลังประชารัฐ,พรรคภูมิใจไทย,พรรคประชาธิปัตย์,","ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,5
1699,2019-05-08 21:38:00,“ปิยบุตร”โวยสูตรเพี้ยน ทำอนาคตใหม่เสียงหาย 7 คน จ่อร้องศาล รธน. “ธนาธร”ฝันรวมฝ่ายต้าน คสช.378 ที่นั่ง ปิดสวิตช์ ส.ว.,https://mgronline.com/politics/detail/9620000044284,"ธนาธร จึงรุ่งเรืองกิจ,ปิยบุตร แสงกนกกุล,พรรคอนาคตใหม่-พรรคก้าวไกล,","ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,5
1710,2019-04-27 18:44:00,“พ่อน้องฟ้า”ครวญโดนคดีรุมเพราะต้านเผด็จการ ขู่มีข้อมูลเอาคืน พปชร.-ปชป.ถือหุ้นสื่อ ร้องยุบพรรค,https://mgronline.com/politics/detail/9620000040861,"ธนาธร จึงรุ่งเรืองกิจ,พรรคพลังประชารัฐ,พรรคประชาธิปัตย์,","ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,4
1724,2019-04-11 14:01:00,อดีตผู้สมัคร รปช.ร้อง กกต.สอบ “ธนาธร”-อนค.ดึงทูต 12 ประเทศฟังแจ้งข้อกล่าวหา ชี้ก้าวก่ายกิจการภายในไทย,https://mgronline.com/politics/detail/9620000035729,"คณะกรรมการการเลือกตั้ง,ธนาธร จึงรุ่งเรืองกิจ,พรรคอนาคตใหม่-พรรคก้าวไกล,","กกต.,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,4
1732,2019-04-03 19:24:00,สวนบิ๊กแดง! “ธนาธร” ปัดซ้ายจัด แค่เรียกร้องให้ไทยเป็นสากล,https://mgronline.com/politics/detail/9620000033210,"พลเอก อภิรัชต์ คงสมพงษ์,ธนาธร จึงรุ่งเรืองกิจ,พลเอก อภิรัชต์ คงสมพงษ์,","ผบ. ทบ.,ส.ส. ชุดที่ 25,ส.ว. ชุดที่ 12,","สายทหาร,สายพรรคการเมือง,สายกลุ่มการเมือง,","ตำรวจ & ทหาร,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,4
