,date_time,title,link,person,groups,sub_categories,categories,score,year,month
2201,2017-01-10 18:57:00,“วิษณุ” เผย นายกฯ จ่อตั้ง กก.พิเศษ แก้ร่าง รธน.ยันไม่กระทบโครงสร้างการเมือง,https://mgronline.com/politics/detail/9600000003107,"วิษณุ เครืองาม,","ครม. ชุดที่ 62,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,1
2202,2017-01-09 19:13:00,“วิษณุ” เผย กก.ยุทธศาสตร์ มี 4 คณะ คาดตั้งเสร็จเดือนนี้ ชี้ทำตามโรดแมป,https://mgronline.com/politics/detail/9600000002671,"วิษณุ เครืองาม,","ครม. ชุดที่ 62,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,1
2258,2016-06-16 14:18:00,“วิษณุ” ปฏิเสธให้ความเห็น พท.พร้อมใจโพสต์ไม่รับร่าง รธน. ห่วงฝ่ายหนุน กลุ่มค้านปะทะกัน,https://mgronline.com/politics/detail/9590000060273,"วิษณุ เครืองาม,พรรคเพื่อไทย,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2016,6
2315,2015-11-04 14:23:00,“วิษณุ” เมิน พท.จี้ยกเลิกคำสั่ง ม.44 คุ้มครอง ขรก.จัดการคดีจำนำข้าว ปัดนิรโทษกรรมล่วงหน้า,https://mgronline.com/politics/detail/9580000122932,"วิษณุ เครืองาม,พรรคเพื่อไทย,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,11
2316,2015-11-04 14:08:00,คิวเพื่อไทยขย่ม ม.44 อุ้มทีมสางโกงจำนำข้าว อ้างเลือกปฏิบัติ - “ก่อแก้ว” ขู่ระวังอารมณ์ชาวนา 13 ล้านคน จับตา! “วิษณุ” แถลงใหญ่,https://mgronline.com/politics/detail/9580000122920,"วิษณุ เครืองาม,พรรคเพื่อไทย,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2015,11
2317,2015-10-22 18:36:00,“วิษณุ” เคลียร์แถลงการณ์จำนำข้าวเพื่อไทย อุ้ม “ปู” - “วรงค์” เชื่อหวังเบี่ยงเบน,https://mgronline.com/politics/detail/9580000118474,"วิษณุ เครืองาม,พรรคเพื่อไทย,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,10
2331,2015-09-20 15:37:00,ปชป.ค้านแนวคิด “วิษณุ” จดทะเบียนพรรคใหม่ คุกคามสิทธิการเมือง เมินถูกจับรัฐบาลผสม,https://mgronline.com/politics/detail/9580000106326,"วิษณุ เครืองาม,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2015,9
2339,2015-09-10 12:30:00,“วิษณุ” เผยใช้คำสั่ง หน.คสช.สรรหา 5 ป.ป.ช.ใหม่ - ย้ำ กรธ.ไม่เอาคนเห็นแย้ง อาจมี สนช.แจม,https://mgronline.com/politics/detail/9580000102552,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,วิษณุ เครืองาม,","ป.ป.ช.,ครม. ชุดที่ 62,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,9
2363,2015-06-28 15:47:00,“วิษณุ” สวน พท. ยันประกาศ คสช.ห้ามชุมนุมมีฐานกฎหมายรองรับ,https://mgronline.com/politics/detail/9580000073041,"วิษณุ เครืองาม,พรรคเพื่อไทย,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,6
2366,2015-05-26 18:09:00,“วิษณุ” เตรียมประชุมเยียวยาเหยื่อ กปปส. หยิบเคส ป.ป.ช. ชี้มูล “ปู” กรณีศึกษา,https://mgronline.com/politics/detail/9580000059834,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,วิษณุ เครืองาม,","ป.ป.ช.,ครม. ชุดที่ 62,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,5
2387,2015-03-09 12:42:00,“วิษณุ” กำลังพิจารณาฟ้อง “ปู-บุญทรง” ผ่านศาลปกครองเรียกค่าเสียหายจำนำข้าวภายในปีนี้,https://mgronline.com/politics/detail/9580000027678,"ศาลปกครอง,วิษณุ เครืองาม,","ศาลปกครอง,ครม. ชุดที่ 62,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,3
2390,2015-03-05 18:24:00,“วิษณุ” ยังนึกไม่ออก 5 ป.ป.ช.หมดวาระจะสรรหายังไง เผยฟ้องแพ่งจำนำข้าวยังไม่ยุติ,https://mgronline.com/politics/detail/9580000026485,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,วิษณุ เครืองาม,","ป.ป.ช.,ครม. ชุดที่ 62,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,3
2395,2015-02-18 15:48:00,“วิษณุ” ชี้ ป.ป.ช.ลุยชงคลังฟ้องค่าเสียหายจำนำข้าว “ปู” ตัดปัญหาหมดอายุความ,https://mgronline.com/politics/detail/9580000020031,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,วิษณุ เครืองาม,","ป.ป.ช.,ครม. ชุดที่ 62,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,2
2426,2014-11-18 20:31:00,“วิษณุ” อ้าง ป.ป.ช.ไฟเขียวระบายข้าว - จี้จ่ายเงินชาวนา - รับหลักการร่าง พ.ร.บ.คุมม็อบ,https://mgronline.com/politics/detail/9570000133166,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,วิษณุ เครืองาม,","ป.ป.ช.,ครม. ชุดที่ 62,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2014,11
2433,2014-10-17 10:54:00,"""วิษณุ"" แย้มศาลรัฐธรรมนูญใหม่จะเปลี่ยนไป ทุกอย่างเตรียมไว้แล้ว",https://mgronline.com/politics/detail/9570000119611,"ศาลรัฐธรรมนูญ,วิษณุ เครืองาม,","ศาลรัฐธรรมนูญ,ครม. ชุดที่ 62,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2014,10
